"Date","hs","fp","tm","dir","U10","V10","t.tide","res","a.tide","lg.hs.p","lg.hs.r"
2011-12-13 18:00:00,3.68,0.119,6.39,268.1,17.2,9.1,-1.61,1.09,-2.7,-0.380648302988754,1.68356105516959
2011-12-13 19:00:00,3.66,0.119,6.39,267.9,16.7,9.6,-2.08,1.09,-3.17,-0.381615084775379,1.67907823218865
2011-12-13 20:00:00,3.648,0.119,6.36,267.9,17.1,9.3,-1.83,1.09,-2.92,-0.38377444593425,1.67795351814633
2011-12-13 21:00:00,3.666,0.119,6.34,268.1,17.2,9.2,-0.69,0.99,-1.68,-0.386610339643105,1.68571148906062
2011-12-13 22:00:00,3.618,0.12,6.28,267.7,17.1,9.6,0.91,0.79,0.12,-0.387633796131512,1.67355518310462
2011-12-13 23:00:00,3.532,0.12,6.23,267.2,16.5,9.6,2.48,0.74,1.74,-0.387505697365643,1.64936998010736
2011-12-14 00:00:00,3.37,0.121,6.18,267.4,16.5,8,3.54,0.73,2.81,-0.38669510067068,1.60160784503495
2011-12-14 01:00:00,3.196,0.123,6.14,268.3,14.8,7.5,3.75,0.63,3.12,-0.386752861828251,1.54865288973228
2011-12-14 02:00:00,2.984,0.126,6,268.4,14.2,7.5,3.04,0.55,2.49,-0.388328329582082,1.4815930119236
2011-12-14 03:00:00,2.802,0.129,5.81,268.1,13.7,7,1.7,0.51,1.19,-0.389062909979573,1.41939635789439
2011-12-14 04:00:00,2.624,0.131,5.69,268.6,13,6,0.2,0.47,-0.27,-0.391320013892755,1.3560198849746
2011-12-23 19:00:00,2.632,0.154,5.3,302.2,11.6,-9.8,-0.1,-0.15,0.05,-0.346525677074629,1.3142696905377
2011-12-23 20:00:00,2.756,0.145,5.5,303,11.5,-9.8,1.63,-0.13,1.76,-0.346752908106704,1.36053326125812
2011-12-23 21:00:00,2.824,0.143,5.65,303.2,11.6,-9.3,2.87,-0.07,2.94,-0.347598061595688,1.38575238122668
2011-12-23 22:00:00,2.862,0.142,5.71,302.7,12.2,-8.8,3.32,-0.03,3.35,-0.34670191695422,1.39822259808848
2011-12-23 23:00:00,2.83,0.142,5.72,301.9,12,-8,2.8,-0.03,2.83,-0.344595883779476,1.38487259543462
2011-12-24 00:00:00,2.69,0.142,5.67,300.9,11.3,-6.5,1.46,-0.07,1.53,-0.341878767108056,1.3314199607218
2011-12-28 11:00:00,2.64,0.144,5.37,266.3,15.3,6.8,2.02,0.45,1.57,-0.239460273259772,1.210239190418
2011-12-28 12:00:00,2.742,0.14,5.57,268,14.7,6.5,3.43,0.51,2.92,-0.239869534547892,1.24855711568801
2011-12-28 13:00:00,2.826,0.134,5.68,269.5,15.8,5.8,4.14,0.53,3.61,-0.240967400432005,1.27982968469434
2011-12-28 14:00:00,3,0.132,5.8,271.4,16.7,4.6,3.86,0.48,3.38,-0.240267523573734,1.33887981224184
2011-12-28 15:00:00,3.23,0.13,5.96,274.2,17.6,2.5,2.65,0.47,2.18,-0.238428354500576,1.41091049173514
2011-12-28 16:00:00,3.43,0.129,6.12,276.7,18.3,2,1.12,0.47,0.65,-0.235921570341139,1.46848183151899
2011-12-28 17:00:00,3.568,0.127,6.22,278.8,18.5,0.4,-0.35,0.57,-0.92,-0.2342955927967,1.50630080751446
2011-12-28 18:00:00,3.632,0.125,6.29,280.8,18.3,-0.7,-1.48,0.62,-2.1,-0.234202387759842,1.52398584849889
2011-12-28 19:00:00,3.696,0.123,6.35,283.1,18.3,-2.6,-2.35,0.59,-2.94,-0.233280924530436,1.54053207830987
2011-12-28 20:00:00,3.786,0.121,6.44,285.3,18.1,-3.8,-2.9,0.47,-3.37,-0.233897228449971,1.5652072812371
2011-12-28 21:00:00,3.754,0.12,6.51,287.6,16.8,-4.8,-2.66,0.33,-2.99,-0.234872007011467,1.55769394517578
2011-12-28 22:00:00,3.698,0.12,6.53,289.6,16.6,-4.8,-1.46,0.11,-1.57,-0.234262489002599,1.54205462196753
2011-12-28 23:00:00,3.638,0.121,6.52,290.8,16.3,-4.3,0.24,-0.06,0.3,-0.232535230532262,1.52396931062819
2011-12-29 00:00:00,3.502,0.123,6.45,291.3,16.1,-4,1.82,-0.12,1.94,-0.230002101113283,1.48333633497694
2011-12-29 01:00:00,3.384,0.127,6.34,291,16.1,-2.7,2.81,-0.11,2.92,-0.228488550473072,1.44754699221705
2011-12-29 02:00:00,3.282,0.129,6.17,288.5,16.1,-0.2,2.98,-0.15,3.13,-0.228369506241449,1.41682249890935
2011-12-29 03:00:00,3.07,0.13,5.93,284.3,15.2,3.3,2.17,-0.2,2.37,-0.22756096571708,1.34923852731619
2011-12-29 04:00:00,2.956,0.132,5.67,279.1,16.1,5,0.79,-0.21,1,-0.228151915952391,1.31198891903835
2011-12-29 05:00:00,2.942,0.134,5.7,277.9,16.5,2.6,-0.65,-0.17,-0.48,-0.229240092413964,1.30832971459321
2011-12-29 06:00:00,2.982,0.133,5.84,279.7,15.8,-0.1,-1.76,-0.03,-1.73,-0.228722916194848,1.32131713253739
2011-12-29 07:00:00,2.996,0.131,5.94,281.5,15.4,-0.9,-2.48,0.05,-2.53,-0.22687504888009,1.32415311453506
2011-12-29 08:00:00,2.916,0.131,5.92,282.2,14.5,-0.9,-2.89,0.07,-2.96,-0.224551935977266,1.29476475012368
2011-12-29 09:00:00,2.746,0.132,5.8,281.7,14.2,0.7,-2.6,0.15,-2.75,-0.223035440813316,1.2331807481591
2011-12-29 10:00:00,2.594,0.135,5.63,280.1,14,2.3,-1.33,0.19,-1.52,-0.222892375137171,1.17609346103142
2011-12-29 11:00:00,2.656,0.141,5.42,277.4,15.3,2.3,0.49,0.2,0.29,-0.222198533539745,1.19901976515393
2011-12-29 12:00:00,2.682,0.142,5.49,277.1,15.5,2.3,2.12,0.21,1.91,-0.222765864700462,1.20932864955995
2011-12-29 13:00:00,2.88,0.142,5.57,277.6,16.6,0.2,3.22,0.22,3,-0.223969131979997,1.28175942612785
2011-12-29 14:00:00,2.912,0.14,5.69,279.8,15.5,-1.9,3.64,0.24,3.4,-0.223428718082866,1.29226884841731
2011-12-29 15:00:00,3.044,0.137,5.72,284,15.8,-6.4,3.12,0.27,2.85,-0.221696312473728,1.33486875247317
2011-12-29 16:00:00,3.184,0.134,5.83,288.7,15.5,-8,1.93,0.33,1.6,-0.219350322258123,1.37748859024026
2011-12-29 17:00:00,3.29,0.131,6,293.2,14.3,-7.9,0.42,0.3,0.12,-0.21783240801169,1.40871997278897
2011-12-29 18:00:00,3.286,0.13,6.17,296.5,13.5,-7.3,-0.99,0.24,-1.23,-0.21790126554432,1.4075722851594
2011-12-29 19:00:00,3.278,0.13,6.22,298.1,14.2,-7.4,-2.01,0.21,-2.22,-0.217089102973882,1.40432258329552
2011-12-29 20:00:00,3.292,0.13,6.2,299.5,13.8,-8.4,-2.71,0.18,-2.89,-0.217751444887419,1.40924672770224
2011-12-29 21:00:00,3.252,0.131,6.14,301.2,13,-8.4,-2.99,0.09,-3.08,-0.219071160020216,1.39834135170578
2011-12-29 22:00:00,3.146,0.131,6.06,303,12.3,-9.4,-2.41,0,-2.41,-0.218508823265892,1.36464062790198
2011-12-29 23:00:00,3.088,0.133,6,304.6,12,-9.5,-0.99,-0.08,-0.91,-0.216893151932151,1.34441678409468
2011-12-30 00:00:00,2.98,0.136,5.91,305.3,11.6,-8.3,0.66,-0.11,0.77,-0.214525514690241,1.30644881520755
2011-12-30 01:00:00,2.812,0.14,5.81,304.9,11.7,-7.8,2.03,-0.07,2.1,-0.213124599954983,1.2470205739034
2011-12-30 02:00:00,2.7,0.142,5.71,304.8,11.3,-7.9,2.74,-0.06,2.8,-0.213172065099293,1.20642383810958
2011-12-30 03:00:00,2.538,0.143,5.57,305.1,10.3,-7.5,2.66,-0.06,2.72,-0.212477146078641,1.14385351537084
2012-01-03 05:00:00,2.654,0.154,5.11,242,12.2,13.9,2.18,0.57,1.61,-0.189520169758697,1.16558810566871
2012-01-03 06:00:00,2.896,0.144,5.34,246.1,12.4,14.9,2.46,0.73,1.73,-0.189582336945744,1.25291281146921
2012-01-03 07:00:00,3.162,0.141,5.6,250.8,15.9,11.7,2.31,0.91,1.4,-0.188514470465096,1.33971920925238
2012-01-03 08:00:00,3.706,0.131,5.93,262.9,19.7,2.4,1.91,1.15,0.76,-0.186767830786448,1.49672095864962
2012-01-03 09:00:00,3.76,0.126,6.3,269.6,19.2,2.1,1.3,1.33,-0.03,-0.185911100434119,1.51033005783592
2012-01-03 10:00:00,3.704,0.126,6.32,272.6,18.9,1.9,0.68,1.41,-0.73,-0.186575829232283,1.49598914601622
2012-01-03 11:00:00,3.662,0.124,6.37,275.2,18.4,1.9,0.26,1.49,-1.23,-0.186421247909429,1.48443069416175
2012-01-03 12:00:00,3.672,0.119,6.54,277.9,17.4,2.2,-0.07,1.47,-1.54,-0.187792966359051,1.4885294391173
2012-01-03 13:00:00,3.902,0.118,6.54,278.7,19.4,2.4,-0.24,1.3,-1.54,-0.189531954138139,1.55102119633906
2012-01-03 14:00:00,4.038,0.118,6.55,278.2,20,3.5,-0.15,0.91,-1.06,-0.189675025236562,1.58542454512721
2012-01-03 15:00:00,4.162,0.118,6.62,279.9,20.6,-0.4,0.29,0.51,-0.22,-0.188708998491975,1.61470472646342
2012-01-03 16:00:00,4.152,0.117,6.74,281.4,19.7,-0.1,1.06,0.39,0.67,-0.186925329298833,1.61051547516242
2012-01-03 17:00:00,4.07,0.117,6.75,281.2,19.2,2.2,1.73,0.35,1.38,-0.186169730807361,1.58981273026186
2012-01-03 18:00:00,3.814,0.117,6.67,279.7,16.9,5.1,1.94,0.23,1.71,-0.186796717237432,1.52547522441566
2012-01-03 19:00:00,3.71,0.118,6.37,275.3,17.5,7.6,1.67,0.08,1.59,-0.18674255003335,1.49777442665269
2012-01-03 20:00:00,3.82,0.119,6.41,274.6,19.6,4.5,1.11,0.03,1.08,-0.188075803574688,1.52832622619317
2012-01-03 21:00:00,4.272,0.118,6.62,280.9,18.6,-7.4,0.45,0.13,0.32,-0.189914478224954,1.64199657988285
2012-01-03 22:00:00,4.25,0.117,6.79,285.9,17.6,-8.2,-0.19,0.27,-0.46,-0.190135583169702,1.63705456610603
2012-01-03 23:00:00,4.088,0.117,6.72,288.6,17.1,-7.2,-0.87,0.22,-1.09,-0.189034045670285,1.59708989857169
2012-01-04 00:00:00,3.934,0.118,6.67,290.1,15.8,-6.8,-1.42,0.12,-1.54,-0.187444900120086,1.55710162008695
2012-01-04 01:00:00,3.708,0.119,6.6,290.7,15.6,-4.7,-1.63,0.12,-1.75,-0.186670276329432,1.49716292403304
2012-01-04 02:00:00,3.508,0.121,6.47,290.5,15.8,-4.5,-1.34,0.23,-1.57,-0.187256575753909,1.44230265026385
2012-01-04 03:00:00,3.372,0.126,6.34,290.2,15.6,-4.2,-0.6,0.28,-0.88,-0.187299860302207,1.40280590044182
2012-01-04 04:00:00,3.228,0.129,6.22,289.3,15.4,-2.6,0.29,0.24,0.05,-0.18859166920837,1.36045441961607
2012-01-04 05:00:00,3.156,0.13,6.05,287.6,15.4,-2.4,1.13,0.17,0.96,-0.190527034012244,1.33983243699587
2012-01-04 06:00:00,2.97,0.131,5.97,287.4,14.5,-2.3,1.68,0.1,1.58,-0.190705928847642,1.27926788166225
2012-01-04 07:00:00,2.812,0.133,5.84,287,14.2,-1.7,1.83,0.05,1.78,-0.189700312246311,1.22359628619473
2012-01-04 08:00:00,2.658,0.138,5.71,285.9,13.9,0,1.55,0.02,1.53,-0.188068183644075,1.16564214393513
2012-01-04 09:00:00,2.554,0.141,5.6,283.9,14.1,1.6,0.87,-0.05,0.92,-0.187271473597641,1.12493223120799
2012-01-04 10:00:00,2.514,0.143,5.38,279.5,13.8,3.9,0.04,-0.1,0.14,-0.188048471174166,1.10992358134222
2012-01-04 17:00:00,2.618,0.144,5.29,265.9,15.3,6.6,0.89,0.39,0.5,-0.188182783569007,1.15059345105671
2012-01-04 18:00:00,2.72,0.143,5.43,267.1,15.6,6.3,1.83,0.54,1.29,-0.188912834653956,1.18954471496186
2012-01-04 19:00:00,2.938,0.14,5.6,268.7,17,5.4,2.33,0.61,1.72,-0.188907184717495,1.26663626246918
2012-01-04 20:00:00,3.068,0.134,5.74,269.6,16.8,7,2.34,0.65,1.69,-0.190341148792483,1.31136703229749
